datetime,count
2011-02-21 03:00:00,4.6
2011-02-21 04:00:00,4.46
2011-02-21 05:00:00,8.98
2011-02-21 06:00:00,46.54
2011-02-21 07:00:00,71.38
2011-02-21 08:00:00,126.08
2011-02-21 09:00:00,83.42
2011-02-21 10:00:00,86.43
2011-02-21 11:00:00,92.35
2011-02-21 12:00:00,94.66
2011-02-21 13:00:00,64.48
2011-02-21 14:00:00,94.82
2011-02-21 15:00:00,97.41
2011-02-21 16:00:00,74.2
2011-02-21 17:00:00,104.78
2011-02-21 18:00:00,94.85
2011-02-21 19:00:00,85.87
2011-02-21 20:00:00,51.09
2011-02-21 21:00:00,44.56
2011-02-21 22:00:00,27.49
2011-02-21 23:00:00,17.46
2011-02-22 06:00:00,34.67
2011-02-22 07:00:00,84.08
2011-02-22 08:00:00,194.17
2011-02-22 09:00:00,118.47
2011-02-22 10:00:00,38.83
2011-02-22 11:00:00,43.5
2011-02-22 12:00:00,45.27
2011-02-22 13:00:00,54.89
2011-02-22 14:00:00,53.38
2011-02-22 15:00:00,62.88
2011-02-22 16:00:00,65.68
2011-02-22 17:00:00,147.87
2011-02-22 18:00:00,146.79
2011-02-22 19:00:00,106.95
2011-02-22 20:00:00,79.12
2011-02-22 21:00:00,62.76
2011-02-22 22:00:00,36.7
2011-02-22 23:00:00,21.12
2011-02-23 00:00:00,14.28
2011-02-23 01:00:00,6.64
2011-02-23 02:00:00,3.41
2011-02-23 03:00:00,2.19
2011-02-23 05:00:00,7.12
2011-02-23 06:00:00,33.82
2011-02-23 07:00:00,83.52
2011-02-23 08:00:00,190.98
2011-02-23 09:00:00,125.49
2011-02-23 10:00:00,50.74
2011-02-23 11:00:00,62.09
2011-02-23 12:00:00,68.98
2011-02-23 13:00:00,78.89
2011-02-23 14:00:00,81.33
2011-02-23 15:00:00,83.81
2011-02-23 16:00:00,113.88
2011-02-23 17:00:00,202.87
2011-02-23 18:00:00,193.53
2011-02-23 19:00:00,145.67
2011-02-23 20:00:00,81.22
2011-02-23 21:00:00,67.43
2011-02-23 22:00:00,48.21
2011-02-23 23:00:00,26.99
2011-02-24 00:00:00,14.71
2011-02-24 01:00:00,7.44
2011-02-24 02:00:00,4.0
2011-02-24 03:00:00,2.65
2011-02-24 05:00:00,7.51
2011-02-24 06:00:00,36.79
2011-02-24 07:00:00,99.33
2011-02-24 08:00:00,260.14
2011-02-24 09:00:00,124.17
2011-02-24 10:00:00,60.95
2011-02-24 11:00:00,80.0
2011-02-24 12:00:00,89.27
2011-02-24 13:00:00,90.32
2011-02-24 14:00:00,87.46
2011-02-24 15:00:00,57.0
2011-02-24 16:00:00,68.14
2011-02-24 17:00:00,167.2
2011-02-24 18:00:00,158.01
2011-02-24 19:00:00,111.83
2011-02-24 20:00:00,85.99
2011-02-24 21:00:00,76.37
2011-02-24 22:00:00,50.49
2011-02-24 23:00:00,36.49
2011-02-25 00:00:00,26.25
2011-02-25 01:00:00,11.18
2011-02-25 02:00:00,9.29
2011-02-25 03:00:00,3.26
2011-02-25 05:00:00,9.38
2011-02-25 06:00:00,35.97
2011-02-25 07:00:00,67.34
2011-02-25 08:00:00,156.63
2011-02-25 09:00:00,81.14
2011-02-25 10:00:00,50.6
2011-02-25 11:00:00,133.61
2011-02-25 12:00:00,188.94
2011-02-25 13:00:00,188.34
2011-02-25 14:00:00,185.84
2011-02-25 15:00:00,182.58
2011-02-25 16:00:00,115.36
2011-02-25 17:00:00,183.34
2011-02-25 18:00:00,164.61
2011-02-25 19:00:00,120.14
2011-02-25 20:00:00,73.43
2011-02-25 21:00:00,56.86
2011-02-25 22:00:00,42.79
2011-02-25 23:00:00,30.06
2011-02-26 00:00:00,34.2
2011-02-26 01:00:00,21.13
2011-02-26 02:00:00,16.27
2011-02-26 03:00:00,16.75
2011-02-26 04:00:00,2.99
2011-02-26 05:00:00,2.51
2011-02-26 06:00:00,5.76
2011-02-26 07:00:00,14.34
2011-02-26 08:00:00,33.86
2011-02-26 09:00:00,47.7
2011-02-26 10:00:00,105.07
2011-02-26 11:00:00,128.41
2011-02-26 12:00:00,127.17
2011-02-26 13:00:00,133.77
2011-02-26 14:00:00,127.68
2011-02-26 15:00:00,138.14
2011-02-26 16:00:00,133.6
2011-02-26 17:00:00,114.23
2011-02-26 18:00:00,93.25
2011-02-26 19:00:00,83.01
2011-02-26 20:00:00,67.06
2011-02-26 21:00:00,47.86
2011-02-26 22:00:00,43.21
2011-02-26 23:00:00,40.52
2011-02-27 00:00:00,36.75
2011-02-27 01:00:00,28.18
2011-02-27 02:00:00,23.55
2011-02-27 03:00:00,16.68
2011-02-27 04:00:00,4.23
2011-02-27 06:00:00,5.23
2011-02-27 07:00:00,11.03
2011-02-27 08:00:00,39.18
2011-02-27 09:00:00,50.26
2011-02-27 10:00:00,87.21
2011-02-27 11:00:00,128.97
2011-02-27 12:00:00,146.87
2011-02-27 13:00:00,159.3
2011-02-27 14:00:00,180.63
2011-02-27 15:00:00,236.15
2011-02-27 16:00:00,252.85
2011-02-27 17:00:00,127.16
2011-02-27 18:00:00,107.19
2011-02-27 19:00:00,107.47
2011-02-27 20:00:00,76.92
2011-02-27 21:00:00,75.88
2011-02-27 22:00:00,70.72
2011-02-27 23:00:00,41.06
2011-02-28 00:00:00,20.62
2011-02-28 01:00:00,5.9
2011-02-28 03:00:00,2.67
2011-02-28 05:00:00,8.97
2011-02-28 06:00:00,42.88
2011-02-28 07:00:00,122.16
2011-02-28 08:00:00,250.52
2011-02-28 09:00:00,141.45
2011-02-28 10:00:00,95.3
2011-02-28 11:00:00,111.5
2011-02-28 12:00:00,131.2
2011-02-28 13:00:00,101.52
2011-02-28 14:00:00,59.36
2011-02-28 15:00:00,59.11
2011-02-28 16:00:00,76.16
2011-02-28 17:00:00,154.54
2011-02-28 18:00:00,128.43
2011-02-28 19:00:00,103.04
2011-02-28 20:00:00,95.56
2011-02-28 21:00:00,86.87
2011-02-28 22:00:00,44.27
2011-02-28 23:00:00,28.78
2011-03-20 00:00:00,39.82
2011-03-20 01:00:00,31.44
2011-03-20 02:00:00,22.67
2011-03-20 03:00:00,17.34
2011-03-20 04:00:00,2.87
2011-03-20 05:00:00,3.22
2011-03-20 06:00:00,5.45
2011-03-20 07:00:00,21.52
2011-03-20 08:00:00,42.89
2011-03-20 09:00:00,61.06
2011-03-20 10:00:00,124.87
2011-03-20 11:00:00,137.22
2011-03-20 12:00:00,149.61
2011-03-20 13:00:00,149.29
2011-03-20 14:00:00,151.82
2011-03-20 15:00:00,151.4
2011-03-20 16:00:00,155.97
2011-03-20 17:00:00,145.37
2011-03-20 18:00:00,136.25
2011-03-20 19:00:00,116.32
2011-03-20 20:00:00,84.12
2011-03-20 21:00:00,68.88
2011-03-20 22:00:00,59.7
2011-03-20 23:00:00,39.72
2011-03-21 00:00:00,17.97
2011-03-21 01:00:00,6.35
2011-03-21 02:00:00,6.54
2011-03-21 03:00:00,3.18
2011-03-21 05:00:00,7.98
2011-03-21 06:00:00,45.01
2011-03-21 07:00:00,83.13
2011-03-21 08:00:00,223.74
2011-03-21 09:00:00,129.14
2011-03-21 10:00:00,75.41
2011-03-21 11:00:00,88.76
2011-03-21 12:00:00,103.45
2011-03-21 13:00:00,134.9
2011-03-21 14:00:00,136.29
2011-03-21 15:00:00,149.67
2011-03-21 16:00:00,170.51
2011-03-21 17:00:00,325.21
2011-03-21 18:00:00,310.45
2011-03-21 19:00:00,260.71
2011-03-21 20:00:00,180.02
2011-03-21 21:00:00,100.25
2011-03-21 22:00:00,89.28
2011-03-21 23:00:00,58.28
2011-03-22 00:00:00,30.78
2011-03-22 01:00:00,7.87
2011-03-22 02:00:00,8.18
2011-03-22 03:00:00,3.85
2011-03-22 04:00:00,4.54
2011-03-22 05:00:00,11.78
2011-03-22 06:00:00,51.36
2011-03-22 07:00:00,137.4
2011-03-22 08:00:00,241.75
2011-03-22 09:00:00,137.87
2011-03-22 10:00:00,96.48
2011-03-22 11:00:00,101.48
2011-03-22 12:00:00,135.17
2011-03-22 13:00:00,134.34
2011-03-22 14:00:00,144.46
2011-03-22 15:00:00,150.17
2011-03-22 16:00:00,186.13
2011-03-22 17:00:00,342.83
2011-03-22 18:00:00,317.42
2011-03-22 19:00:00,182.64
2011-03-22 20:00:00,132.64
2011-03-22 21:00:00,99.25
2011-03-22 22:00:00,79.56
2011-03-22 23:00:00,37.44
2011-03-23 00:00:00,22.1
2011-03-23 01:00:00,6.18
2011-03-23 02:00:00,7.42
2011-03-23 03:00:00,3.69
2011-03-23 05:00:00,9.81
2011-03-23 06:00:00,48.84
2011-03-23 07:00:00,115.0
2011-03-23 08:00:00,231.29
2011-03-23 09:00:00,135.5
2011-03-23 10:00:00,68.49
2011-03-23 11:00:00,67.1
2011-03-23 12:00:00,74.0
2011-03-23 13:00:00,87.52
2011-03-23 14:00:00,88.82
2011-03-23 15:00:00,85.98
2011-03-23 16:00:00,127.08
2011-03-23 17:00:00,217.51
2011-03-23 18:00:00,170.28
2011-03-23 19:00:00,124.59
2011-03-23 20:00:00,73.23
2011-03-23 21:00:00,56.72
2011-03-23 22:00:00,46.44
2011-03-23 23:00:00,33.06
2011-03-24 00:00:00,18.53
2011-03-24 01:00:00,6.49
2011-03-24 02:00:00,6.73
2011-03-24 03:00:00,3.19
2011-03-24 04:00:00,2.65
2011-03-24 05:00:00,9.33
2011-03-24 06:00:00,46.07
2011-03-24 07:00:00,71.82
2011-03-24 08:00:00,123.77
2011-03-24 09:00:00,129.68
2011-03-24 10:00:00,63.58
2011-03-24 11:00:00,66.95
2011-03-24 12:00:00,83.53
2011-03-24 13:00:00,85.58
2011-03-24 14:00:00,87.51
2011-03-24 15:00:00,86.17
2011-03-24 16:00:00,99.6
2011-03-24 17:00:00,213.3
2011-03-24 18:00:00,193.75
2011-03-24 19:00:00,134.22
2011-03-24 20:00:00,90.25
2011-03-24 21:00:00,65.97
2011-03-24 22:00:00,51.04
2011-03-24 23:00:00,32.42
2011-03-25 00:00:00,19.32
2011-03-25 01:00:00,7.31
2011-03-25 02:00:00,5.42
2011-03-25 03:00:00,3.27
2011-03-25 04:00:00,2.72
2011-03-25 05:00:00,9.94
2011-03-25 06:00:00,40.31
2011-03-25 07:00:00,109.19
2011-03-25 08:00:00,228.33
2011-03-25 09:00:00,137.6
2011-03-25 10:00:00,85.58
2011-03-25 11:00:00,93.22
2011-03-25 12:00:00,103.33
2011-03-25 13:00:00,107.63
2011-03-25 14:00:00,113.76
2011-03-25 15:00:00,100.27
2011-03-25 16:00:00,119.39
2011-03-25 17:00:00,203.32
2011-03-25 18:00:00,202.81
2011-03-25 19:00:00,146.57
2011-03-25 20:00:00,87.4
2011-03-25 21:00:00,70.95
2011-03-25 22:00:00,49.34
2011-03-25 23:00:00,35.17
2011-03-26 00:00:00,34.9
2011-03-26 01:00:00,23.57
2011-03-26 02:00:00,18.47
2011-03-26 03:00:00,15.89
2011-03-26 04:00:00,4.04
2011-03-26 05:00:00,3.97
2011-03-26 06:00:00,13.0
2011-03-26 07:00:00,35.58
2011-03-26 08:00:00,58.22
2011-03-26 09:00:00,82.12
2011-03-26 10:00:00,118.16
2011-03-26 11:00:00,128.37
2011-03-26 12:00:00,144.31
2011-03-26 13:00:00,153.72
2011-03-26 14:00:00,157.93
2011-03-26 15:00:00,165.91
2011-03-26 16:00:00,159.82
2011-03-26 17:00:00,146.71
2011-03-26 18:00:00,130.54
2011-03-26 19:00:00,99.14
2011-03-26 20:00:00,69.66
2011-03-26 21:00:00,53.85
2011-03-26 22:00:00,47.21
2011-03-26 23:00:00,34.75
2011-03-27 00:00:00,38.39
2011-03-27 01:00:00,23.34
2011-03-27 02:00:00,19.52
2011-03-27 03:00:00,16.74
2011-03-27 04:00:00,4.89
2011-03-27 06:00:00,9.27
2011-03-27 07:00:00,51.96
2011-03-27 08:00:00,55.1
2011-03-27 09:00:00,71.94
2011-03-27 10:00:00,102.31
2011-03-27 11:00:00,118.84
2011-03-27 12:00:00,133.86
2011-03-27 13:00:00,147.82
2011-03-27 14:00:00,161.28
2011-03-27 15:00:00,159.02
2011-03-27 16:00:00,166.18
2011-03-27 17:00:00,145.96
2011-03-27 18:00:00,118.08
2011-03-27 19:00:00,108.3
2011-03-27 20:00:00,69.56
2011-03-27 21:00:00,50.57
2011-03-27 22:00:00,41.62
2011-03-27 23:00:00,33.84
2011-03-28 00:00:00,14.93
2011-03-28 01:00:00,6.2
2011-03-28 02:00:00,4.08
2011-03-28 03:00:00,2.72
2011-03-28 05:00:00,8.53
2011-03-28 06:00:00,42.4
2011-03-28 07:00:00,123.18
2011-03-28 08:00:00,219.57
2011-03-28 09:00:00,134.53
2011-03-28 10:00:00,74.86
2011-03-28 11:00:00,75.69
2011-03-28 12:00:00,78.81
2011-03-28 13:00:00,86.11
2011-03-28 14:00:00,92.35
2011-03-28 15:00:00,96.33
2011-03-28 16:00:00,122.97
2011-03-28 17:00:00,235.89
2011-03-28 18:00:00,225.16
2011-03-28 19:00:00,150.52
2011-03-28 20:00:00,100.34
2011-03-28 21:00:00,78.41
2011-03-28 22:00:00,56.75
2011-03-28 23:00:00,31.51
2011-03-29 00:00:00,15.47
2011-03-29 01:00:00,5.13
2011-03-29 02:00:00,5.53
2011-03-29 03:00:00,2.87
2011-03-29 04:00:00,2.31
2011-03-29 05:00:00,7.25
2011-03-29 06:00:00,43.5
2011-03-29 07:00:00,121.64
2011-03-29 08:00:00,244.52
2011-03-29 09:00:00,141.28
2011-03-29 10:00:00,78.84
2011-03-29 11:00:00,82.78
2011-03-29 12:00:00,94.67
2011-03-29 13:00:00,95.65
2011-03-29 14:00:00,105.79
2011-03-29 15:00:00,111.61
2011-03-29 16:00:00,132.05
2011-03-29 17:00:00,240.93
2011-03-29 18:00:00,238.33
2011-03-29 19:00:00,155.5
2011-03-29 20:00:00,115.31
2011-03-29 21:00:00,91.81
2011-03-29 22:00:00,74.02
2011-03-29 23:00:00,30.77
2011-03-30 00:00:00,20.59
2011-03-30 01:00:00,8.82
2011-03-30 02:00:00,6.38
2011-03-30 03:00:00,3.97
2011-03-30 04:00:00,3.99
2011-03-30 05:00:00,9.76
2011-03-30 06:00:00,50.06
2011-03-30 07:00:00,128.27
2011-03-30 08:00:00,243.86
2011-03-30 09:00:00,141.29
2011-03-30 10:00:00,78.3
2011-03-30 11:00:00,82.15
2011-03-30 12:00:00,91.38
2011-03-30 13:00:00,95.39
2011-03-30 14:00:00,91.21
2011-03-30 15:00:00,62.35
2011-03-30 16:00:00,69.14
2011-03-30 17:00:00,171.84
2011-03-30 18:00:00,163.54
2011-03-30 19:00:00,117.77
2011-03-30 20:00:00,76.03
2011-03-30 21:00:00,67.05
2011-03-30 22:00:00,37.43
2011-03-30 23:00:00,28.09
2011-03-31 00:00:00,14.11
2011-03-31 01:00:00,6.05
2011-03-31 02:00:00,5.15
2011-03-31 03:00:00,3.46
2011-03-31 04:00:00,2.89
2011-03-31 05:00:00,8.43
2011-03-31 06:00:00,36.4
2011-03-31 07:00:00,82.88
2011-03-31 08:00:00,202.08
2011-03-31 09:00:00,92.25
2011-03-31 10:00:00,58.2
2011-03-31 11:00:00,61.94
2011-03-31 12:00:00,66.76
2011-03-31 13:00:00,76.22
2011-03-31 14:00:00,75.95
2011-03-31 15:00:00,59.65
2011-03-31 16:00:00,85.89
2011-03-31 17:00:00,192.3
2011-03-31 18:00:00,184.82
2011-03-31 19:00:00,141.02
2011-03-31 20:00:00,76.73
2011-03-31 21:00:00,67.32
2011-03-31 22:00:00,38.17
2011-03-31 23:00:00,37.49
2011-04-20 00:00:00,27.17
2011-04-20 01:00:00,7.09
2011-04-20 02:00:00,8.58
2011-04-20 03:00:00,4.11
2011-04-20 04:00:00,3.96
2011-04-20 05:00:00,14.8
2011-04-20 06:00:00,55.68
2011-04-20 07:00:00,157.31
2011-04-20 08:00:00,361.73
2011-04-20 09:00:00,180.29
2011-04-20 10:00:00,114.71
2011-04-20 11:00:00,131.86
2011-04-20 12:00:00,155.04
2011-04-20 13:00:00,153.08
2011-04-20 14:00:00,151.14
2011-04-20 15:00:00,149.1
2011-04-20 16:00:00,198.89
2011-04-20 17:00:00,365.52
2011-04-20 18:00:00,361.11
2011-04-20 19:00:00,303.38
2011-04-20 20:00:00,191.16
2011-04-20 21:00:00,149.37
2011-04-20 22:00:00,122.51
2011-04-20 23:00:00,92.19
2011-04-21 00:00:00,36.66
2011-04-21 01:00:00,14.84
2011-04-21 02:00:00,12.59
2011-04-21 03:00:00,4.75
2011-04-21 04:00:00,4.71
2011-04-21 05:00:00,9.98
2011-04-21 06:00:00,55.59
2011-04-21 07:00:00,144.42
2011-04-21 08:00:00,224.95
2011-04-21 09:00:00,149.37
2011-04-21 10:00:00,127.42
2011-04-21 11:00:00,128.28
2011-04-21 12:00:00,141.31
2011-04-21 13:00:00,146.09
2011-04-21 14:00:00,136.38
2011-04-21 15:00:00,141.09
2011-04-21 16:00:00,176.06
2011-04-21 17:00:00,352.95
2011-04-21 18:00:00,320.81
2011-04-21 19:00:00,210.32
2011-04-21 20:00:00,171.16
2011-04-21 21:00:00,110.2
2011-04-21 22:00:00,93.14
2011-04-21 23:00:00,47.98
2011-04-22 00:00:00,32.85
2011-04-22 01:00:00,18.9
2011-04-22 02:00:00,10.99
2011-04-22 03:00:00,5.53
2011-04-22 04:00:00,4.98
2011-04-22 05:00:00,12.47
2011-04-22 06:00:00,53.21
2011-04-22 07:00:00,118.31
2011-04-22 08:00:00,218.67
2011-04-22 09:00:00,135.09
2011-04-22 10:00:00,101.19
2011-04-22 11:00:00,103.73
2011-04-22 12:00:00,120.29
2011-04-22 13:00:00,93.97
2011-04-22 14:00:00,54.98
2011-04-22 15:00:00,95.2
2011-04-22 16:00:00,134.69
2011-04-22 17:00:00,157.35
2011-04-22 18:00:00,142.96
2011-04-22 19:00:00,98.57
2011-04-22 20:00:00,86.39
2011-04-22 21:00:00,65.02
2011-04-22 22:00:00,45.25
2011-04-22 23:00:00,48.7
2011-04-23 00:00:00,36.49
2011-04-23 01:00:00,26.95
2011-04-23 02:00:00,25.82
2011-04-23 03:00:00,18.99
2011-04-23 04:00:00,7.11
2011-04-23 05:00:00,6.98
