Id,SalePrice
1638,186854.6380855853
1639,184223.30547640796
1640,274620.6369253447
1641,181298.82941092248
1642,230814.4692038231
1643,220821.2480604022
1644,224240.30037910334
1645,204354.71382032204
1646,161252.02158672237
1647,163830.86305193347
1648,123673.2089575791
1649,137399.9935441355
1650,103800.97985531909
1651,119907.35690602029
1652,102521.24218703204
1653,106893.97997851975
1654,138162.66307363738
1655,142883.175196888
1656,135989.72133152484
1657,137791.89520787704
1658,138579.3292349704
1659,117892.84856658925
1660,153544.85599424923
1661,466422.69956241536
1662,398611.2839870729
1663,369276.53246543807
1664,552203.225326739
1665,289556.15710997157
1666,327644.5262177552
1667,395539.0538953372
1668,323131.76614183333
1669,290524.9002593214
1670,342665.25807218015
1671,262494.0670287451
1672,460850.5435371772
1673,285130.94114200113
1674,233814.94351119205
1675,186205.9310727279
1676,185092.75610425556
1677,205328.53141763405
1678,493841.07033234305
1679,382659.31883314735
1680,309995.35996668704
1681,228406.37333181448
1682,298503.2599581137
1683,173457.84670963656
1684,178967.788804265
1685,173376.3897228067
1686,167204.0944850605
1687,171291.12754732821
1688,190048.2248699235
1689,195556.66731945446
1690,196833.35191889296
1691,182811.64529666086
1692,269132.2871214481
1693,168110.2532540025
1694,177798.04247089382
1695,158635.79643969762
1696,284054.97082933155
1697,168327.28175945336
1698,346710.04584158305
1699,335966.15059016424
1700,234835.80603057117
1701,263473.3268925322
1702,240425.47667690535
1703,240748.14276160853
1704,276925.8720649826
1705,229764.12223827062
1706,433354.940802122
1707,203427.7981095224
1708,192373.55193502732
1709,266302.8281593639
1710,211715.41168389126
1711,259390.67358560508
1712,252565.3667643635
1713,272985.8743573219
1714,219599.6747159632
1715,198425.4360375498
1716,181381.72040969494
1717,165852.67923882158
1718,135574.46191907692
1719,198219.96378517203
1720,249263.2393823679
1721,169429.66176877107
1722,130540.54654546507
1723,158503.13751251454
1724,197535.4541259286
1725,230711.58159165186
1726,176188.9514020923
1727,150220.48540158398
1728,182391.03153455857
1729,158095.19609281974
1730,166138.21913711907
1731,123229.63719368207
1732,127790.20575119476
1733,109490.33160661043
1734,116394.9799267064
1735,138303.71379420176
1736,110606.57109083972
1737,324266.4521829855
1738,236359.8626266779
1739,275203.26769609307
1740,205821.76910938974
1741,180709.34700703475
1742,160351.92772647564
1743,169300.11242190248
1744,319144.89646368235
1745,199109.1812549281
1746,193321.2541973804
1747,216971.09936112416
1748,231550.610432747
1749,147739.80620282723
1750,124695.98503004159
1751,256924.80788853054
1752,114108.13129463408
1753,142809.8574297201
1754,184303.0351491189
1755,172860.3101121594
1756,122430.49440050553
1757,118523.80658536918
1758,135920.20461399166
1759,157611.45479965347
1760,155487.2662655363
1761,134901.25470500274
1762,169048.0098316682
1763,177819.01615795813
1764,107194.94139976108
1765,175671.89894305068
1766,183308.65991388232
1767,236121.4188931334
1768,136417.52603509917
1769,175677.77896177507
1770,155938.70479797883
1771,105771.89158090914
1772,130300.90152317363
1773,120992.26277659005
1774,147044.50807313257
1775,135782.34374439507
1776,113162.64384984085
1777,107687.38688102989
1778,143836.79453336154
1779,106134.06322582132
1780,188159.8329277927
1781,123733.84368008103
1782,85984.40306928291
1783,139601.12290986755
1784,97097.89399661003
1785,111296.72412937622
1786,131109.94242000615
1787,174146.82625352545
1788,63024.451021485605
1789,95566.63946028592
1790,75216.4163633973
1791,200382.43245966296
1792,153006.6603806387
1793,126391.33442881389
1794,159229.8057203138
1795,131939.30722820188
1796,125942.9321566225
1797,108763.75688187603
1798,112524.67873978586
1799,104216.55044302666
1800,113818.54286927085
1801,129193.04109293238
1802,134887.90527499595
1803,139930.07197088777
1804,140189.30125608403
1805,138161.4934539604
1806,136050.02252199725
1807,133711.4987976413
1808,124083.81204810877
1809,116034.94248040412
1810,127977.59070669726
1811,95362.42902664297
1812,88752.24873582543
1813,119510.35705354217
1814,89749.87621609107
1815,51887.56144404963
1816,105767.9249003114
1817,94949.2954941035
1818,151195.17968774054
1819,127738.70337721036
1820,69019.94167316252
1821,119745.44416422195
1822,150569.43190417107
1823,51035.974603014256
1824,121944.08658639876
1825,127699.11965238622
1826,96355.58642461801
1827,94688.76176432775
1828,127522.73871686767
1829,117617.04707831693
1830,140390.6955910559
1831,146346.93068917
1832,73437.57017189212
1833,136845.51553182708
1834,128944.83202476962
1835,107828.03414043805
1836,126223.27744169277
1837,74401.65641600998
1838,126844.19531582692
1839,112862.16794772806
1840,130007.82660777848
1841,127066.33631607586
1842,83033.62609744359
1843,121767.53041911575
1844,129741.97936505424
1845,132981.98438853765
1846,149135.99425818518
1847,152962.55784768952
1848,50426.355645481424
1849,103832.2080007939
1850,111123.09170158462
1851,155911.12764481068
1852,122219.55284192441
1853,120355.83414706092
1854,167868.61353054672
1855,149445.13112700265
1856,212211.65067535857
1857,151758.93224179183
1858,138271.3661796521
1859,111791.68670376838
1860,142278.3044800736
1861,111619.23023008445
1862,347901.38558145496
1863,336993.7016894672
1864,337096.80138776766
1865,320151.65292888443
1866,322090.2691258563
1867,228157.55996414935
1868,302894.4744514012
1869,201295.1973215066
1870,221917.421288025
1871,240352.6488563604
1872,173925.86340702447
1873,238314.59806284282
1874,147152.1844329174
1875,208688.65077239944
1876,188802.33864543884
1877,210828.00777669137
1878,192481.8596713243
1879,119967.34866576547
1880,128156.47323430152
1881,249183.33232128466
1882,252293.61319309947
1883,183740.1023654551
1884,200583.34626527195
1885,245982.34605563828
1886,288919.53194624954
1887,203303.95883992885
1888,266464.6327286308
1889,167598.81708927252
1890,112419.90316106402
1891,138543.35846146045
1892,96382.05785122364
1893,121865.15841910106
1894,127063.76504974159
1895,127767.74506802135
1896,127628.67873895772
1897,102135.6052998062
1898,120207.4595657643
1899,150057.37219353055
1900,142872.69318208456
1901,149455.05715362745
1902,129183.9788893937
1903,204087.1050123159
1904,122407.13432746535
1905,187462.15888843354
1906,145555.390460319
1907,207656.88312271953
1908,116347.11881586244
1909,136331.53349769462
1910,127112.68572440385
1911,195005.0812031531
1912,321925.1674253481
1913,135550.7045336103
1914,76911.47417972403
1915,267711.1050310247
1916,53571.48011359632
1917,253619.9222787637
1918,142961.5803102926
1919,177170.82385707906
1920,150153.16212997327
1921,390421.28559253784
1922,304161.30844179343
1923,240004.37710220323
1924,223943.9870890396
1925,189705.47674665326
1926,376666.2022756055
1927,134577.7169459193
1928,160961.19459651152
1929,125639.32847076053
1930,123092.89245576569
1931,142640.15079161184
1932,136312.1556102135
1933,170670.86894482875
1934,180574.9808860226
1935,163317.9710399421
1936,184232.449495646
1937,180778.8556534616
1938,166903.4696579689
1939,220719.73509318818
1940,170822.46297137023
1941,169675.24440345337
1942,181038.47440216184
1943,189963.08601318125
1944,320654.5516422903
1945,356675.6777450571
1946,142030.2217326799
1947,260736.4805611683
1948,203464.53232888004
1949,251017.00100657748
1950,186165.0358462748
1951,273446.63183250744
1952,226141.41406493093
1953,167314.0464983257
1954,178208.1661766471
1955,129831.70985751462
1956,356355.54985033686
1957,152307.10086772495
1958,310285.8572050402
1959,143310.4985144469
1960,108465.39054549977
1961,113766.14201046663
1962,102457.29882402706
1963,113125.86500670735
1964,105811.06028214934
1965,142757.37443959573
1966,141290.853770063
1967,274018.7752037304
1968,439983.40944629704
1969,373216.06248753535
1970,406503.787530553
1971,482279.57229773136
1972,372934.4403683509
1973,254773.0264599403
1974,321495.11613313295
1975,514830.24286804005
1976,262333.32539422123
1977,359239.24453558674
1978,351693.0274736955
1979,308664.64602855314
1980,189746.5219484626
1981,326157.98508561525
1982,207861.8786343028
1983,190620.59686693043
1984,166769.12789768356
1985,208918.45132976852
1986,210133.2376796383
1987,175852.68002977854
1988,173818.79983698425
1989,195695.01589428913
1990,208746.62946534334
1991,217365.0938043171
1992,210197.41527876948
1993,175014.16053031382
1994,250505.05814294127
1995,184175.2793174957
1996,240618.5710911466
1997,301112.5224274818
1998,320697.29330986
1999,253641.91651115444
2000,315674.2607458423
2001,276724.3767845299
2002,245023.45588840477
2003,250906.37204399396
2004,270868.4195079977
2005,230720.64800821923
2006,209445.7159652262
2007,251388.1263945269
2008,198050.7325140878
2009,185665.23756133716
2010,191529.82151850013
2011,144221.18044667147
2012,170168.22745583372
2013,170255.65241035772
2014,179079.6951897022
2015,198378.95195981083
2016,182373.41960460617
2017,187993.560584816
2018,118050.57588354893
2019,143137.02586404778
2020,105021.09610245257
2021,92872.40569220869
2022,182974.78361714614
2023,143529.83553000595
2024,261380.61186021363
2025,368079.10476218036
2026,166938.8565004195
2027,150238.41387062045
2028,144981.04815452205
2029,156239.9309555363
2030,264769.59102234803
2031,229619.93459494316
2032,248928.71799511532
2033,253957.03746105763
2034,165000.82954130176
2035,212889.2921556419
2036,194001.98102280675
2037,199409.92967799708
2038,319878.0296994047
2039,211984.44853913915
2040,308473.248647475
2041,324468.2007825511
2042,199187.54880835506
2043,172158.39041050282
2044,172166.14603896532
2045,223482.3747627476
2046,155970.9791083669
2047,143203.33300836806
2048,142972.24368420118
2049,149820.67644429038
2050,178637.16328476302
2051,96168.51418135689
2052,107781.02986384442
2053,150621.33756361986
2054,100014.15198749352
2055,146027.85358207056
2056,149755.38738819683
2057,113838.25504331877
2058,221399.06759961374
2059,121071.46193703297
2060,165266.89901357214
2061,189347.11008176298
2062,122204.62085078972
2063,112196.7575425841
2064,128041.75963231518
2065,115591.08802539256
2066,162853.5658628477
2067,103677.72798295402
2068,157931.39323046966
2069,82355.45039618362
2070,112804.28598939057
2071,94021.29249635327
2072,133764.18462282533
2073,137817.07120510112
2074,193608.6731738404
2075,143823.11647970614
2076,112413.39365892827
2077,149405.68033065536
2078,115078.95563524992
2079,138704.30550725356
2080,120604.3314535722
2081,124566.04796030556
2082,112940.06870965927
2083,136651.73519216527
2084,106313.8708072331
2085,114191.09892899213
2086,107183.2555375803
2087,133561.2777084426
2088,97159.34122486919
2089,82668.88427419313
2090,124163.37193532806
2091,108609.49861951686
2092,119001.2609364323
2093,112202.57419092982
2094,110136.36122230339
2095,154019.7921660659
2096,81785.01858775844
2097,102656.42315102443
2098,145266.0438314219
2099,55564.036953379305
2100,64365.94586905463
2101,105268.47476271713
2102,143555.35676309862
2103,99159.15952301987
2104,144993.32238157623
2105,124990.25024017897
2106,53845.757312796966
2107,203975.00432595296
2108,112283.47324054272
2109,107209.03009729163
2110,118147.93751100778
2111,145608.81895403983
2112,123730.83654668616
2113,123155.65172738302
2114,134227.89615878375
2115,165188.32571156224
2116,114345.67971214172
2117,140189.1211445247
2118,124175.18647565306
2119,116731.80983054162
2120,119540.10803413246
2121,95424.40032053913
2122,107788.58270949831
2123,79075.44901568619
2124,154927.39637973916
2125,130623.85895616697
2126,133227.45888583848
2127,164241.1356497141
2128,128560.72865856155
2129,94445.77845279155
2130,125414.93492693595
2131,143790.52547298267
2132,109879.46739845752
2133,125520.21510177104
2134,119459.63312137834
2135,100877.85913359038
2136,66102.74543790975
2137,100664.67111469973
2138,126899.86216214449
2139,148930.62558073743
2140,140232.73070109772
2141,159263.84237636908
2142,118329.13720286117
2143,138127.4980859076
2144,122150.96372279429
2145,145386.3682452889
2146,168933.35106032362
2147,130896.09308661356
2148,126115.90189829584
2149,156496.52939991496
2150,226685.62148614644
2151,117533.6531386527
2152,191760.52639193655
2153,155075.16852348042
2154,104531.8886530554
2155,145360.854394142
2156,257563.3202091932
2157,230827.7550320735
2158,231927.4910822007
2159,209774.7375628276
2160,184509.2804916452
2161,240619.9145176545
2162,391751.60282315774
2163,352836.3068994233
2164,245727.68819076702
2165,188037.60633455138
2166,158157.7233548472
2167,214046.75771379546
2168,194947.65442348534
2169,189844.64210574402
2170,214678.799213724
2171,150320.68419306082
2172,125742.38595523259
2173,154913.701979541
2174,223767.40591566588
2175,296970.2109970135
2176,308595.99219535384
2177,239007.68185918967
2178,211600.60440764707
2179,135958.28870455857
2180,210397.7578314751
2181,185152.3107626084
2182,221560.3564688658
2183,186084.54322992373
2184,108916.12297772447
2185,123876.36191125016
2186,150991.19652699336
2187,157640.07559335968
2188,161159.9411248791
2189,404454.9792013063
2190,69715.45895836882
2191,75335.66583949959
2192,86260.18477956211
2193,111564.56367104145
2194,102662.70141364877
2195,99379.57735979384
2196,97834.92290532359
2197,115128.21822353601
2198,158993.49700375652
2199,180887.89383313805
2200,121819.39942645332
2201,133433.00188722575
2202,201183.32806586334
2203,115609.17912774252
2204,163173.63080254907
2205,102305.9944447887
2206,115872.33015683165
2207,184697.59556488306
2208,249364.1344222243
2209,221837.81550299723
2210,122451.36675017762
2211,116455.18691996469
2212,132888.4465419025
2213,106686.73360875621
2214,129722.31237570474
2215,104490.14760033796
2216,146970.967642907
2217,67223.84083118144
2218,99131.20711270586
2219,87028.92732048183
2220,88657.67859031598
2221,269716.39633414627
2222,240900.45242548038
2223,300661.79901229666
2224,210456.86390219626
2225,113894.97893509183
2226,186746.19760748628
2227,197620.49648020143
2228,255719.56767254233
2229,256262.68699029554
2230,141083.30696876938
2231,204769.69146039014
2232,174819.14272634487
2233,180983.0604104838
2234,243942.45524858884
2235,219078.3243859754
2236,275106.6842230572
2237,338203.67458087706
2238,196763.87820856855
2239,122242.56789000181
2240,157368.3295000371
2241,146266.56663285667
2242,127146.50997732642
2243,133369.76965055478
2244,110983.81590140007
2245,102632.05062848121
2246,144423.05458538793
2247,132057.41081319237
2248,122175.25282726383
2249,121018.55600093787
2250,129806.82272524222
2251,116982.54427197129
2252,183419.4010463664
2253,147697.45743879338
2254,166507.53595618514
2255,178969.61989525982
2256,173463.80954749574
2257,209879.0044533956
2258,158987.2053300179
2259,168327.98697705116
2260,147686.07655483022
2261,165248.54407183346
2262,189575.68647863806
2263,354172.9490965822
2264,627403.546241295
2265,194025.74577188626
2266,267989.9493070609
2267,351737.9129490308
2268,379096.2155822864
2269,142648.96122554594
2270,201434.65802642572
2271,225043.6205937758
2272,211993.94379481653
2273,166498.31700839754
2274,178013.31395235035
2275,158414.4103529836
2276,199017.1947102345
2277,188090.45416761603
2278,139691.87854906567
2279,120957.86360421259
2280,121246.3250225609
2281,167130.61917707915
2282,191037.1662544429
2283,113242.00143248493
2284,116608.30168121569
2285,142115.99582084653
2286,119078.77673633023
2287,347596.90342691855
2288,260308.3599129601
2289,369556.1409164531
2290,451597.742875582
2291,318503.86912803986
2292,423765.88655637
2293,506519.59601795726
2294,392554.2009862998
2295,508656.59880490927
2296,288849.2935235709
2297,313250.618381291
2298,317768.52559270145
2299,372963.32795830135
2300,333965.78222002886
2301,286383.0966712174
2302,240376.3776925381
2303,231616.47110566407
2304,242326.7909005173
2305,186332.3967095521
2306,183926.77515648518
2307,189722.26729104482
2308,209562.67672948417
2309,267788.09770046215
2310,196805.46319611292
2311,197717.29113554288
2312,178876.51160173543
2313,176232.80299613468
2314,181714.203918523
2315,177445.29304525178
2316,197126.76130012205
2317,191244.97817936627
2318,173302.13524712573
2319,176515.09744313383
2320,182912.47508834474
2321,231731.58114042215
2322,180140.256128974
2323,187608.8578348674
2324,177913.8838952296
2325,216589.37566680447
2326,173900.05621510424
2327,202773.78880471282
2328,226064.0575592141
2329,188437.71291205636
2330,180571.6897034172
2331,359663.37691776664
2332,397383.7990262937
2333,331988.86294406734
2334,246437.13856373448
2335,255043.04574039363
2336,308308.4994314827
2337,199901.08356631667
2338,269475.7520154249
2339,214344.20735918998
2340,414070.8280452218
2341,213728.0023799211
2342,225942.92618319776
2343,216960.04074242892
2344,212779.97530455308
2345,229884.1451111867
2346,205815.4803176278
2347,191652.83504374008
2348,233166.93986990408
2349,164489.82127865768
2350,307122.37992444966
2351,249914.31448127117
2352,258658.8931096124
2353,242258.52985389926
2354,137129.44028518707
2355,144922.59147028887
2356,153839.6088765393
2357,187263.42637657924
2358,192570.80665697358
2359,131990.5767913979
2360,112389.87162277618
2361,141910.4107522497
2362,272705.5459408816
2363,136113.649550709
2364,166202.01811531515
2365,221863.71060462514
2366,182811.52882292657
2367,213063.1959906927
2368,207187.1138187122
2369,211613.4451299235
2370,158552.11670674186
2371,160211.51734524514
2372,185351.73976835248
2373,271438.2850030254
2374,304445.1154534745
2375,228142.43633695692
2376,308329.77881134854
2377,397289.82635991793
2378,144171.82986119407
2379,215330.8069972675
2380,156568.04666468047
2381,165951.87335915066
2382,203632.68646713762
2383,207417.3048721275
2384,249371.54340906066
2385,170393.72884784386
2386,132262.09968286642
2387,127019.56271063078
2388,102711.09073036982
2389,115338.90611049885
2390,136181.38470434461
2391,142803.35276608518
2392,112494.56350870394
2393,169245.8871820174
2394,130179.20339983345
2395,204306.80806700408
2396,141209.15860624495
2397,232811.5075165409
2398,125764.6250538891
2399,60902.085659329096
2400,64524.92723861107
2401,122837.52601999718
2402,125266.48749149525
2403,147229.02135264844
2404,148636.4122377657
2405,150478.4946993221
2406,142400.52960675725
2407,126707.52863981045
2408,140347.28263816505
2409,115719.66114768022
2410,182105.94155317012
2411,108755.88983555174
2412,153280.56415242708
2413,120637.05003990441
2414,150421.79605844413
2415,135675.02924203294
2416,122694.60012409385
2417,133784.13731498996
2418,131252.9254619723
2419,116613.05040782507
2420,114198.03693346363
2421,139458.162375949
2422,111169.12726426702
2423,114659.3988646165
2424,159794.22319271357
2425,191466.09583895447
2426,127234.10265950667
2427,125496.85155635302
2428,165061.8832660662
2429,108707.18283981721
2430,132523.58142339683
2431,102339.29387897441
2432,137285.4034974034
2433,127140.58713813103
2434,125415.43915714874
2435,141915.382697245
2436,105710.41756550658
2437,104892.79913966385
2438,116644.8927034831
2439,107142.01996136433
2440,118936.0437223777
2441,98174.72591759342
2442,100341.49649268691
2443,133061.1416455821
2444,131336.21226093132
2445,89474.06633220492
2446,136458.9246438699
2447,183874.55680125405
2448,124570.82358690328
2449,113559.48364539977
2450,150274.5782387783
2451,121794.56608561876
2452,193220.4569129464
2453,93440.48380881586
2454,122312.79388904355
2455,111775.25681820017
2456,141505.41181422715
2457,128442.79482956258
2458,125673.84050674178
2459,106144.37098403907
2460,131440.93557747363
2461,123285.25753182577
2462,135275.39151217198
2463,120095.94299761993
2464,182193.1285050407
2465,130927.04284262398
2466,110951.4751766913
2467,137111.67407382248
2468,74436.32699340525
2469,71630.67454337447
2470,200420.89663509146
2471,223731.27166039209
2472,151374.82076756077
2473,108918.22177967193
2474,71590.51288918778
2475,239712.28436873772
2476,111830.0466846271
2477,122144.10438522039
2478,150075.8550360539
2479,99406.66978902109
2480,154593.4763446945
2481,117177.22148387488
2482,129387.69597953052
2483,105560.54916444811
2484,114657.58204883349
2485,124219.39342248767
2486,146075.63664191985
2487,180201.2497769321
2488,167270.4543985037
2489,148561.1199082987
2490,146612.69972859859
2491,93731.05571798499
2492,186523.29618278323
2493,153624.6831317239
2494,155010.36271895032
2495,89921.58036723225
2496,236916.98931791235
2497,159827.65882100843
2498,100144.84437562067
2499,81553.83282308144
2500,123215.21408635529
2501,141482.4829273893
2502,145371.05783600867
2503,91836.41613885283
2504,186295.4845109475
2505,211598.05663884568
2506,251965.9475109055
2507,297393.5249351181
2508,254465.55966352677
2509,213889.99042788305
2510,214749.51749095297
2511,172296.1110381188
2512,197340.24941600568
2513,213219.94035197576
2514,286629.8668536015
2515,142840.23585473528
2516,172241.3248904723
2517,141241.07047742239
2518,152455.7333860003
2519,218928.6079511366
2520,213059.16826886177
2521,187523.35098736972
2522,220418.61979477815
2523,118586.0782866958
2524,129535.58272905747
2525,149806.9503477077
2526,130655.85329989344
2527,114765.05946596387
2528,125819.33966675353
2529,127367.08376564505
2530,124302.59479277472
2531,244532.0639684948
2532,225959.95234897788
2533,190426.75788048888
2534,231408.55403501957
2535,313283.27921814204
2536,229610.02037895305
2537,236448.4349231801
2538,179760.24182303963
2539,186344.6719459057
2540,178589.22863943156
2541,178571.99338729822
2542,158322.70571946967
2543,115846.9990834465
2544,116824.84962038916
2545,124754.55332283497
2546,126788.04228487477
2547,137818.92560197623
2548,157942.97166422315
2549,152066.18407439062
2550,2127326.031451197
2551,138401.79065352472
2552,137087.60662326936
2553,71401.8425466051
2554,88455.13274709453
2555,124632.33411501325
2556,98427.38017344101
2557,96707.56465760694
2558,145587.789105789
2559,117204.42794609223
2560,129903.89588027669
2561,139491.12123367822
2562,116280.01744696885
2563,133616.791963718
2564,172643.6394423629
2565,109626.17615571276
2566,137854.59373933377
2567,120242.49210247082
2568,188250.8839531426
2569,214016.66966423386
2570,122750.52085987647
2571,173290.4842805491
2572,152300.8046905179
2573,218549.95036516743
2574,254997.52613746002
2575,136895.30186992107
2576,117499.2555598505
2577,144190.17421677997
2578,92500.80257980872
2579,58360.20735981159
2580,115372.6986817349
2581,122858.79609261297
2582,137706.36446879935
2583,250308.62120779554
2584,180116.9634668705
2585,187714.11447226646
2586,226062.98889144295
2587,200845.96349975976
2588,136250.3852211759
2589,154190.84253515003
2590,209714.1766877209
2591,232338.91780497096
2592,211164.48061621038
2593,227485.1243443668
2594,180561.3244010301
2595,195426.4448589661
2596,314079.2864684638
2597,181055.17395615784
2598,283900.6233010387
2599,322120.6149914631
2600,161749.5266373633
2601,146188.94586169056
2602,88278.49937818418
2603,97605.92490024825
2604,95297.89520996627
2605,86067.89506621055
2606,144149.27198570475
2607,219808.15444916332
2608,223838.3903547561
2609,169243.86697196722
2610,110288.9011492158
2611,118355.87038308324
2612,155351.34600352796
2613,134960.8695655362
2614,120993.85134961127
2615,156888.68748739263
2616,137234.9870285123
2617,187232.26873904915
2618,233633.2270159274
2619,204226.48436753484
2620,183457.58608741857
2621,174297.3390838367
2622,180059.11841473228
2623,244417.7478569103
2624,292675.8829375288
2625,307197.78216725023
2626,168279.52092366337
2627,154168.25495054992
2628,428094.6327686144
2629,523086.9944225802
2630,330048.69454788935
2631,487508.1823854458
2632,402498.5864897991
2633,276822.4969263298
2634,395474.6870869734
2635,160036.76948944863
2636,179331.76453654715
2637,176298.21947314288
2638,281824.6040148783
2639,181201.00419619094
2640,151195.99239650086
2641,99756.70260723525
2642,194395.33465775868
2643,107816.13335079707
2644,122270.97059009975
2645,119592.40562437505
2646,101603.5636412044
2647,110453.02984824592
2648,137139.36319030586
2649,145402.09711972988
2650,139246.2358268493
2651,138271.63474218632
2652,419001.16078770725
2653,251723.22096868747
2654,236031.89254763725
2655,381934.9295265263
2656,315617.8592806422
2657,340900.3439704864
2658,296887.14782289614
2659,292301.9787751655
2660,353746.8032859703
2661,343321.812854621
2662,351688.43510202307
2663,283879.37973228423
2664,253531.21665653688
2665,303163.20863362623
2666,260278.26427931173
2667,175698.78908320973
2668,182345.0386325978
2669,182024.9014714016
2670,286659.1022059097
2671,184220.00881449998
2672,190561.64827501838
2673,200318.9136537302
2674,198983.98181577053
2675,161485.11948369918
2676,197125.02788113136
2677,201095.9405462418
2678,256875.0589293883
2679,271948.6886941414
2680,271825.37450004683
2681,410448.1575496138
2682,330296.1926273052
2683,562348.9627409469
2684,297171.6010094573
2685,353164.8990777378
2686,248649.01377367126
2687,313624.4678975869
2688,214620.93764009743
2689,200569.86466645353
2690,480002.28337508894
2691,181120.79693364396
2692,139680.6443950284
2693,198343.5400668164
2694,146719.8901857321
2695,188123.3787101276
2696,180344.44857677884
2697,182285.86565349152
2698,183833.4733929048
2699,172250.40717141054
2700,151505.40136220097
2701,159292.5555616962
2702,112436.92049885853
2703,136226.93090114402
2704,134849.6351933922
2705,112480.90705364467
2706,114987.7801182812
2707,126185.428956948
2708,127090.98429188138
2709,101794.46123237009
2710,123407.34622212568
2711,281188.6627747123
2712,375610.1084512671
2713,166555.4712257661
2714,153661.59620898354
2715,158926.74350243405
2716,149971.06488316992
2717,183309.45979186107
2718,219648.04434484098
2719,168677.41492587843
2720,171301.44844822242
2721,130821.99111080714
2722,154392.6979290425
2723,150584.87007427518
2724,123701.62095835648
2725,125081.01079072153
2726,147636.81504126027
2727,168019.09325990206
2728,181838.62898330658
2729,144836.29135129947
2730,146005.0139339721
2731,138212.19262956947
2732,126298.8804805125
2733,151427.61353844372
2734,141786.49723733237
